INFO: Iniciando OSKengine.
INFO: 	Version: 0.0.0
INFO: 	Build 2023.08.13a.
INFO: Versión de vulkan: 1.3.239
INFO: GPU elegida: NVIDIA GeForce RTX 2060
INFO: Creado el swapchain.
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927197:0.4880276:0.1622709
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927194:0.48802957:0.16226554
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927231:0.48802382:0.16226053
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99273103:0.48800957:0.1622554
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927417:0.48798946:0.16225052
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927567:0.48796067:0.16224587
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927754:0.48792458:0.16224134
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99279726:0.48788098:0.16223669
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928229:0.48783004:0.16223192
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928525:0.48777163:0.16222799
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928852:0.48770645:0.16222382
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9929221:0.4876328:0.16221964
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9929618:0.48755318:0.16221571
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9930052:0.48746666:0.1622119
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9930515:0.4873735:0.16220808
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9931019:0.48727232:0.16220462
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99315655:0.4871624:0.16220117
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.993213:0.4870488:0.16219783
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9932782:0.4869175:0.16219461
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9933369:0.48679844:0.16219163
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9934032:0.48666373:0.16218841
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99347264:0.48652253:0.16218507
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9935458:0.4863739:0.16218221
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9936025:0.48625818:0.16218138
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9936428:0.486175:0.16218305
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9936682:0.48612264:0.16218746
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99367595:0.48610526:0.16219366
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9936679:0.48611915:0.16220129
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99362063:0.48620915:0.16222143
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9935027:0.48643926:0.16225493
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9933883:0.48666072:0.16228974
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99329084:0.48684898:0.1623218
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99319875:0.48702675:0.16235518
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9931559:0.4871079:0.16237164
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99307984:0.4872531:0.16240501
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99301076:0.48738316:0.16243768
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99298006:0.48744014:0.16245365
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99292684:0.48753834:0.16248608
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9929039:0.4875803:0.16250277
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928646:0.48764986:0.16253555
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99285007:0.4876741:0.16255057
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99283826:0.48769295:0.1625663
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99282134:0.48771644:0.16259825
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928167:0.48772073:0.16261399
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928154:0.48771796:0.16262972
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928178:0.48770806:0.16264558
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928239:0.48769107:0.16266191
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928328:0.48766738:0.16267753
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.992845:0.48763654:0.16269326
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928611:0.48759863:0.16270924
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928803:0.48755413:0.16272497
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9929031:0.48750243:0.16274142
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9929292:0.48744446:0.16275775
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99296105:0.4873738:0.16277492
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99299115:0.4873077:0.16278946
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9930269:0.48722944:0.16280556
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9930657:0.48714486:0.16282105
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99310786:0.48705375:0.16283715
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99315274:0.48695648:0.162853
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99320114:0.4868528:0.16286922
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9932538:0.48674074:0.16288555
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99330777:0.48662537:0.16290128
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99336594:0.4865006:0.1629169
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99342495:0.4863746:0.16293252
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99348795:0.48623988:0.16294754
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9935543:0.48609883:0.16296303
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99362326:0.48595276:0.16297853
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9936956:0.48579967:0.16299427
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9937762:0.4856291:0.16301107
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9937922:0.48559293:0.16302025
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99375975:0.48565754:0.16302514
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9935897:0.4860057:0.16302454
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9934286:0.48633593:0.1630243
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9932753:0.48664925:0.1630243
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9931309:0.48694384:0.16302419
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9929949:0.48722112:0.16302419
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928668:0.48748156:0.16302371
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.992747:0.4877257:0.16302383
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9926346:0.4879542:0.16302359
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9925817:0.48806205:0.16302407
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9924848:0.48825932:0.16302443
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9923957:0.48844016:0.16302514
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9923542:0.4885244:0.16302586
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9922793:0.4886767:0.16302645
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99224514:0.4887454:0.16302669
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9921842:0.4888683:0.16302776
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9921543:0.4889282:0.1630286
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9921106:0.48901704:0.16302979
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99209046:0.48905692:0.16303027
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920744:0.4890891:0.16303122
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99204874:0.48914146:0.16303372
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920389:0.4891609:0.1630348
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920327:0.48917335:0.16303611
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920296:0.4891793:0.16303742
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99202955:0.48917872:0.16303885
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920328:0.48917165:0.1630404
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920394:0.489158:0.16304219
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920486:0.48913828:0.1630435
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920617:0.48911178:0.16304529
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99207836:0.4890774:0.16304708
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920961:0.48904088:0.16304862
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9921179:0.48899594:0.16305017
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99214286:0.48894477:0.1630522
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9921702:0.4888879:0.16305387
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9922011:0.48882473:0.16305578
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9922354:0.48875424:0.16305804
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99227136:0.4886809:0.16306043
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99231046:0.48860013:0.16306269
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9923532:0.48851278:0.16306508
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9923984:0.48841977:0.16306734
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9924463:0.48832121:0.16306973
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9924972:0.48821655:0.16307223
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99255097:0.48810664:0.16307497
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9926071:0.48799166:0.16307747
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9926712:0.48786056:0.16308081
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99272746:0.4877449:0.16308331
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99279207:0.4876127:0.16308641
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99286103:0.48747167:0.16308975
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99292886:0.48733225:0.16309285
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99300134:0.4871835:0.16309595
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99307764:0.4870271:0.16309905
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99315375:0.48687163:0.16310287
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.993233:0.48670816:0.16310573
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99331665:0.48653653:0.1631093
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99339986:0.48636526:0.1631124
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99348783:0.48618424:0.16311574
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99357694:0.48600158:0.16311944
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99366885:0.48581222:0.16312337
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9937635:0.48561776:0.16312706
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9938064:0.48553017:0.16312468
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9937898:0.48556656:0.16311717
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9936557:0.4858499:0.16309023
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9934498:0.48627454:0.16307843
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99315375:0.4868849:0.16306174
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99306005:0.48707792:0.16305578
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928785:0.4874521:0.16304553
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99270415:0.48781013:0.16303408
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9925333:0.48816118:0.16302335
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9923818:0.48847172:0.16301334
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99223346:0.48877662:0.1630038
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920896:0.4890714:0.16299415
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9919554:0.48934647:0.16298437
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9918271:0.48960888:0.16297507
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9917079:0.48985305:0.16296625
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99159545:0.49008343:0.16295779
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99153686:0.49020353:0.16295314
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99144435:0.4903928:0.16294527
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99135286:0.49057978:0.16293728
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9913107:0.49066618:0.16293347
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9912319:0.49082687:0.16292584
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911971:0.49089897:0.16292286
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911319:0.4910327:0.16291606
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911026:0.4910931:0.16291273
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910505:0.49120057:0.16290689
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910273:0.49124837:0.16290402
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99100554:0.49129274:0.16290045
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9909727:0.49136057:0.16289473
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99095887:0.49138913:0.16289163
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99094784:0.49141198:0.162889
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9909401:0.4914289:0.1628865
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99093485:0.49144018:0.16288435
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9909327:0.49144515:0.16288233
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99093324:0.49144477:0.16288006
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99093676:0.49143863:0.16287827
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99094296:0.4914268:0.16287589
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99095196:0.49140927:0.16287386
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9909638:0.49138618:0.16287243
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.990978:0.49135765:0.16287005
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99099493:0.49132344:0.16286802
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99101645:0.49128044:0.162866
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99103695:0.49123943:0.16286445
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910622:0.49118873:0.16286254
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99108994:0.49113277:0.16286051
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911201:0.49107233:0.16285908
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911531:0.4910057:0.16285753
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911879:0.49093568:0.16285634
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9912261:0.49085915:0.16285515
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99126667:0.49077705:0.16285384
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9913096:0.49069056:0.16285264
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9913554:0.49059787:0.16285121
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9914031:0.49050155:0.16285074
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9914534:0.49040055:0.16285014
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9915066:0.49029383:0.1628499
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9915616:0.49018306:0.16284943
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9916228:0.49005905:0.16284871
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9916787:0.48994613:0.162848
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9917414:0.48981982:0.16284788
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99180526:0.48969027:0.1628474
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.991872:0.4895555:0.16284752
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9919414:0.48941523:0.16284764
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99201274:0.48927054:0.1628474
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99208695:0.48912024:0.16284764
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99216247:0.48896658:0.16284752
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9922394:0.48880965:0.1628474
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9923198:0.48864686:0.16284788
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9924024:0.488479:0.16284835
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99248606:0.4883088:0.16284859
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9925741:0.48812953:0.16284907
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9926616:0.4879507:0.1628493
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99275666:0.48775688:0.16284978
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9928432:0.48758054:0.1628505
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99293655:0.4873901:0.1628511
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99303246:0.48719382:0.16285169
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99313205:0.4869909:0.162853
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99323183:0.48678687:0.16285408
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99333483:0.48657677:0.16285539
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99341905:0.4864035:0.1628592
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9934861:0.48626417:0.16286612
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99353594:0.48615992:0.16287637
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9935675:0.48609126:0.16288853
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9935819:0.4860565:0.16290438
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9935789:0.48605588:0.16292214
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9935397:0.48612246:0.16296399
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9934253:0.4863364:0.16302168
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9931468:0.4868691:0.1631304
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99305713:0.4870398:0.16316628
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927994:0.4875291:0.16327167
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9927161:0.4876868:0.16330731
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99248046:0.48813042:0.16341126
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99240494:0.4882723:0.16344559
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99225456:0.48855433:0.16351736
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99212337:0.48879865:0.16358185
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9919927:0.48904118:0.16364896
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9918684:0.48927066:0.16371524
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9918102:0.48937753:0.16374767
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99169815:0.489582:0.16381335
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99164534:0.48967806:0.16384578
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99154484:0.4898593:0.16391087
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9914979:0.48994312:0.1639427
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9914536:0.49002197:0.16397488
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9913717:0.49016738:0.16403913
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99133354:0.4902346:0.16407096
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9912974:0.49029672:0.16410232
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9912641:0.49035364:0.16413414
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.991203:0.49045599:0.16419649
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99117535:0.49050167:0.1642276
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911507:0.49054137:0.16425812
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99112904:0.4905758:0.16428876
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911093:0.49060512:0.16431916
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.991092:0.4906296:0.1643492
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910772:0.49064893:0.16437936
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99106544:0.49066305:0.16440988
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910558:0.49067223:0.1644398
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99104804:0.49067664:0.16447163
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910439:0.49067557:0.16449916
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910417:0.49066967:0.16452944
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99104214:0.4906591:0.16455853
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910448:0.49064356:0.16458797
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910499:0.49062318:0.16461718
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99105746:0.49059805:0.16464627
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910673:0.49056804:0.16467583
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99107945:0.49053386:0.16470468
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9910941:0.49049455:0.16473377
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.991111:0.49045074:0.16476262
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911302:0.4904024:0.1647911
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99115133:0.49034983:0.1648196
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9911749:0.4902922:0.1648475
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9912007:0.49023038:0.16487563
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9912305:0.49016005:0.16490555
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9912589:0.49009374:0.16493154
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99129194:0.49001807:0.16496003
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99132615:0.48993894:0.1649872
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99136263:0.48985583:0.1650145
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99140143:0.4897679:0.1650424
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9914426:0.48967522:0.16506994
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99148554:0.48957863:0.16509724
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99153084:0.4894779:0.16512442
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9915779:0.48937294:0.1651516
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99162734:0.4892641:0.16517866
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9916787:0.48915118:0.1652062
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.99173164:0.48903468:0.16523278
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9917864:0.48891452:0.16525924
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9918436:0.4887895:0.16528594
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9919062:0.48865286:0.16531396
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9919631:0.48852888:0.16533875
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920262:0.48839173:0.16536534
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9920911:0.48825097:0.16539133
INFO: Friction B: 0.5:0.5:0.5
INFO: Friction A: 0.9921585:0.48810536:0.16541767
